User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
U345,34,Female,Student,Android,7.5,6.1,3,6.8,1,83,4,9.5
U346,48,Female,Student,iOS,4.9,4.4,2,5.3,1,55,4,7.0
U347,57,Male,Freelancer,iOS,3.1,1.9,3,7.2,1,26,3,5.1
U348,58,Male,Student,Android,7.8,4.8,2,6.6,1,69,1,8.4
U349,41,Female,Freelancer,Android,3.8,1.6,4,6.1,1,56,3,5.7
U350,24,Female,Professional,Android,3.0,2.4,2,5.6,1,35,0,5.5
U351,24,Female,Freelancer,Android,8.4,5.7,1,5.2,2,79,2,10.1
U352,42,Male,Professional,Android,6.5,3.0,2,5.3,1,57,1,8.1
U353,44,Female,Freelancer,Android,4.6,2.5,3,7.6,1,47,4,6.8
U354,18,Female,Student,iOS,8.6,4.5,1,6.2,3,114,4,9.2
U355,30,Male,Freelancer,Android,4.4,2.3,4,7.7,1,40,2,6.1
U356,56,Female,Freelancer,Android,3.2,2.3,3,7.6,1,33,4,5.5
U357,36,Male,Professional,Android,3.9,2.6,2,7.0,1,36,1,5.6
U358,57,Male,Student,Android,7.7,4.3,4,7.8,1,102,2,8.5
U359,53,Female,Freelancer,iOS,3.2,1.5,3,5.2,1,43,1,3.3
U360,46,Male,Student,iOS,4.1,2.6,4,7.3,1,44,1,6.6
U361,18,Female,Freelancer,Android,3.6,1.9,4,5.2,1,46,3,5.2
U362,53,Male,Student,Android,6.4,5.3,2,7.7,1,75,1,8.8
U363,57,Male,Student,Android,9.4,5.1,2,6.3,1,100,4,12.1
U364,49,Female,Student,iOS,8.1,6.7,2,7.4,1,80,3,10.9
U365,33,Female,Professional,iOS,6.7,5.7,1,7.3,1,73,1,7.6
U366,53,Male,Freelancer,iOS,7.0,6.3,1,5.3,1,62,2,7.2
U367,44,Female,Professional,Android,3.4,1.7,2,7.0,1,42,3,5.1
U368,22,Female,Student,Android,7.7,6.8,1,6.6,1,109,0,8.3
U369,58,Male,Student,iOS,4.6,3.2,3,5.3,1,40,0,7.3
U370,54,Female,Freelancer,Android,5.0,3.8,3,6.9,1,54,2,6.6
U371,33,Male,Professional,Android,3.4,1.9,3,5.1,1,40,0,5.4
U372,52,Female,Freelancer,Android,5.1,2.1,2,5.4,1,71,0,5.4
U373,31,Male,Freelancer,Android,8.2,5.9,3,7.0,1,114,2,9.9
U374,19,Male,Student,iOS,6.7,5.4,3,6.4,1,56,4,7.5
U375,27,Male,Freelancer,Android,6.3,4.3,3,6.9,1,72,1,7.2
U376,29,Female,Freelancer,iOS,7.7,6.8,3,7.9,1,91,0,7.8
U377,32,Female,Student,iOS,5.9,4.5,2,6.3,1,77,1,6.6
U378,38,Female,Freelancer,Android,4.2,1.7,3,5.9,1,34,0,6.8
U379,40,Female,Student,iOS,9.9,5.1,1,6.6,3,112,4,11.2
U380,59,Male,Freelancer,Android,6.9,3.5,3,6.8,1,57,2,9.8
U381,29,Female,Freelancer,iOS,3.1,1.6,4,7.4,1,25,2,5.3
U382,49,Female,Professional,Android,5.5,4.9,3,6.8,1,48,4,7.4
U383,55,Female,Professional,iOS,4.8,3.1,3,5.1,1,72,0,6.1
U384,42,Female,Professional,iOS,6.6,4.0,2,5.2,1,53,1,7.8
U385,38,Male,Student,Android,9.8,6.7,1,7.2,1,124,0,12.0
U386,39,Female,Freelancer,Android,3.7,2.8,3,5.6,1,46,3,5.9
U387,48,Male,Freelancer,iOS,5.3,3.9,3,6.2,1,78,1,6.3
U388,39,Male,Professional,Android,5.0,2.5,2,6.9,1,54,0,8.0
U389,50,Male,Student,iOS,4.5,2.5,2,6.1,1,54,0,7.0
U390,46,Male,Professional,Android,4.5,3.6,3,7.3,1,43,4,6.2
U391,22,Female,Student,iOS,4.2,2.5,4,7.5,1,40,3,5.2
U392,36,Female,Student,iOS,6.1,2.7,3,5.7,1,64,0,6.7
U393,34,Male,Student,iOS,6.4,4.3,3,5.8,1,64,0,7.3
U394,44,Male,Student,Android,4.1,3.3,4,6.4,1,56,2,4.3
U395,39,Female,Student,Android,5.6,2.9,2,5.6,1,55,1,7.1
U396,38,Female,Professional,Android,3.0,2.1,2,5.4,1,38,2,5.4
U397,51,Male,Student,Android,8.1,7.1,1,5.1,2,103,3,8.5
U398,55,Male,Student,Android,4.7,3.8,2,6.3,1,52,1,5.5
U399,32,Female,Professional,iOS,6.1,4.9,1,6.4,1,74,2,8.3
U400,31,Male,Student,iOS,4.7,3.8,2,5.4,1,56,1,5.9
U401,54,Male,Professional,Android,4.9,2.3,4,6.1,1,61,4,7.6
U402,26,Female,Freelancer,Android,8.1,3.5,3,5.6,2,78,4,9.4
U403,37,Male,Student,Android,9.5,5.4,1,6.7,1,99,0,12.0
U404,44,Male,Professional,iOS,4.4,2.7,3,7.3,1,45,3,4.7
U405,42,Female,Freelancer,Android,4.4,2.6,3,6.6,1,49,3,7.2
U406,35,Male,Student,Android,5.7,5.0,2,6.8,1,51,1,6.4
U407,25,Male,Freelancer,iOS,4.5,2.9,5,7.7,1,47,4,5.5
U408,25,Male,Student,iOS,8.4,4.3,3,7.4,1,82,1,11.1
U409,21,Male,Freelancer,iOS,6.2,4.1,1,5.4,1,79,2,6.5
U410,19,Female,Freelancer,Android,5.5,3.0,3,8.0,1,61,3,5.9
U411,40,Female,Professional,Android,4.8,2.0,5,6.8,1,69,3,4.8
U412,46,Female,Student,Android,5.9,2.6,2,6.7,1,49,3,6.3
U413,23,Male,Freelancer,Android,3.7,3.1,2,5.4,1,38,0,5.4
U414,32,Female,Freelancer,iOS,6.7,5.1,4,7.1,1,98,1,8.0
U415,30,Male,Professional,iOS,3.9,2.1,4,6.6,1,50,2,4.4
U416,35,Female,Professional,iOS,5.1,2.3,2,5.5,1,46,1,7.5
U417,18,Male,Professional,Android,3.7,3.1,2,5.2,1,51,2,3.8
U418,59,Male,Professional,Android,3.1,2.3,4,7.3,1,41,0,3.3
U419,49,Male,Freelancer,iOS,5.4,3.8,1,5.2,2,60,4,7.6
U420,28,Male,Student,Android,6.4,4.9,1,6.5,1,70,0,7.1
U421,26,Female,Freelancer,Android,3.1,2.3,3,5.8,1,34,1,5.2
U422,22,Male,Professional,iOS,5.6,2.3,4,6.3,1,69,2,5.6
U423,44,Female,Student,Android,9.7,6.0,2,7.0,1,96,1,10.3
U424,26,Male,Student,Android,4.3,2.8,2,5.7,1,64,2,7.0
U425,51,Male,Professional,iOS,5.9,5.0,3,7.3,1,81,4,6.3
U426,48,Female,Student,Android,8.6,3.7,4,6.7,1,117,0,11.1
U427,57,Female,Freelancer,iOS,4.6,4.1,3,6.9,1,43,0,4.6
U428,27,Female,Student,Android,8.9,6.5,1,5.5,2,122,2,10.1
U429,21,Male,Professional,iOS,3.0,2.2,4,6.9,1,30,1,5.9
U430,41,Male,Student,Android,9.6,5.2,1,5.3,2,84,0,11.9
U431,30,Female,Student,iOS,5.7,3.1,2,5.1,1,76,2,8.1
U432,40,Female,Student,Android,4.9,2.6,5,7.7,1,65,3,5.3
U433,54,Female,Student,iOS,5.4,4.0,3,6.2,1,46,3,6.4
U434,26,Male,Freelancer,Android,7.6,3.2,2,5.5,1,80,2,9.4
U435,55,Female,Student,Android,6.6,5.9,1,5.6,1,81,3,8.6
U436,48,Female,Student,iOS,6.6,4.2,2,7.9,1,60,1,9.4
U437,43,Female,Student,iOS,8.1,6.2,1,6.9,1,113,1,9.7
U438,36,Male,Freelancer,iOS,8.5,6.1,2,7.1,1,89,3,10.8
U439,25,Female,Student,iOS,6.7,5.1,1,5.7,2,98,4,7.8
U440,18,Male,Student,Android,5.7,4.2,3,7.7,1,49,1,8.5
U441,39,Male,Freelancer,Android,5.2,2.5,3,7.3,1,58,4,6.6
U442,26,Female,Freelancer,Android,6.1,3.0,3,6.8,1,59,3,6.7
U443,53,Male,Freelancer,iOS,8.4,4.0,4,6.6,1,118,1,11.2
U444,58,Female,Freelancer,Android,8.8,4.8,2,7.2,2,78,3,10.8
U445,28,Female,Professional,Android,2.9,2.1,1,6.9,1,25,3,5.7
U446,44,Male,Student,iOS,6.8,5.8,1,5.3,2,96,3,7.6
U447,58,Male,Student,iOS,7.4,6.1,1,5.5,3,71,4,8.4
U448,49,Male,Student,iOS,4.3,2.7,3,6.9,1,63,1,5.1
U449,32,Male,Student,iOS,5.6,2.7,5,6.9,1,45,1,6.8
U450,24,Female,Freelancer,iOS,7.7,4.1,3,7.0,1,66,2,9.0
U451,46,Female,Student,Android,9.6,7.3,1,6.4,3,87,2,10.4
U452,54,Female,Freelancer,iOS,5.3,3.3,2,6.0,1,77,1,5.6
U453,37,Male,Student,iOS,6.9,3.4,4,7.7,1,91,1,7.7
U454,22,Female,Freelancer,Android,5.3,3.9,5,7.8,1,73,1,7.6
U455,23,Female,Student,iOS,5.4,3.8,3,6.7,1,59,3,5.9
U456,22,Male,Freelancer,iOS,8.7,3.8,3,6.7,2,128,3,9.7
U457,56,Female,Freelancer,iOS,5.2,4.1,3,6.7,1,42,3,6.9
U458,34,Male,Professional,iOS,6.7,2.8,3,6.2,1,75,2,8.0
U459,57,Female,Student,iOS,5.4,2.2,2,5.9,1,77,0,6.5
U460,19,Female,Freelancer,Android,4.8,3.7,3,6.1,1,66,2,7.3
U461,24,Male,Professional,iOS,6.9,4.4,1,5.6,1,97,0,8.4
U462,27,Male,Student,iOS,9.3,6.0,2,5.2,2,129,2,11.9
U463,19,Female,Freelancer,iOS,8.0,6.0,2,7.3,1,68,2,10.3
U464,49,Male,Professional,iOS,3.4,1.4,3,6.0,1,44,1,5.6
U465,50,Female,Student,Android,5.4,3.9,1,6.3,1,73,2,6.8
U466,26,Female,Professional,Android,3.9,2.5,5,6.0,1,47,0,6.1
U467,51,Female,Freelancer,Android,8.6,7.6,1,5.8,2,91,1,9.8
U468,19,Female,Professional,Android,7.0,5.6,2,5.8,2,62,3,7.7
U469,22,Male,Freelancer,Android,8.2,6.6,2,6.3,1,84,0,9.6
U470,21,Female,Freelancer,iOS,6.7,3.9,2,5.9,2,61,2,9.7
U471,52,Female,Professional,Android,6.0,4.9,1,6.1,1,51,4,7.2
U472,39,Male,Freelancer,iOS,8.8,4.5,1,5.4,2,93,3,10.6
U473,39,Female,Student,Android,7.4,4.3,3,5.8,1,65,4,7.7
U474,35,Female,Student,iOS,6.1,3.7,2,5.2,1,60,4,7.5
U475,52,Male,Professional,Android,4.7,2.2,3,6.3,1,62,1,7.3
U476,20,Male,Freelancer,iOS,3.3,2.1,1,5.7,1,30,0,5.6
U477,58,Female,Student,Android,6.7,4.1,3,7.8,1,67,1,7.7
U478,34,Female,Student,Android,7.5,3.6,3,7.8,1,67,2,9.3
U479,23,Male,Freelancer,Android,6.7,3.7,3,6.9,1,54,1,9.5
U480,19,Male,Freelancer,iOS,8.8,5.0,3,6.9,1,121,4,11.1
U481,42,Female,Freelancer,iOS,3.9,1.8,4,7.3,1,42,0,4.2
U482,42,Female,Student,Android,9.7,5.5,1,5.3,3,78,4,12.0
U483,25,Male,Freelancer,iOS,7.0,5.7,2,6.3,1,83,2,8.3
U484,59,Female,Professional,iOS,6.4,5.2,2,6.8,1,78,4,7.7
U485,38,Female,Freelancer,iOS,8.2,5.8,1,5.7,1,100,1,10.2
U486,30,Male,Freelancer,iOS,3.6,2.2,3,5.6,1,39,2,3.7
U487,59,Female,Professional,iOS,5.5,4.2,2,7.3,1,69,4,7.1
U488,57,Female,Freelancer,Android,8.3,4.0,3,6.1,1,66,2,9.9
U489,32,Female,Professional,iOS,5.4,3.4,4,6.8,1,80,1,8.3
U490,44,Female,Professional,Android,2.7,2.0,4,7.4,1,25,3,2.7
U491,57,Male,Professional,iOS,3.8,2.9,1,6.0,1,50,2,4.6
U492,33,Male,Freelancer,Android,8.9,5.4,1,6.5,2,116,4,10.1
U493,39,Male,Professional,iOS,6.9,4.9,2,5.8,1,79,0,7.6
U494,35,Female,Freelancer,iOS,7.2,6.1,1,6.1,1,83,3,9.7
U495,37,Male,Freelancer,iOS,5.4,3.1,3,5.7,1,49,2,7.4
U496,41,Male,Student,iOS,6.9,4.8,3,6.3,1,80,3,9.6
U497,26,Female,Professional,iOS,2.3,1.9,4,6.6,1,24,1,3.9
U498,56,Female,Professional,Android,3.6,2.2,4,6.5,1,45,2,5.7
U499,49,Female,Professional,iOS,6.1,4.5,2,5.3,1,54,4,8.2
U500,26,Female,Student,Android,4.4,1.9,3,5.7,1,62,2,5.0
U501,59,Female,Student,Android,4.8,4.1,2,5.4,1,44,3,6.7
U502,47,Male,Freelancer,Android,3.6,2.7,2,5.4,1,53,3,6.2
U503,45,Male,Professional,Android,4.9,3.4,2,5.9,1,67,2,7.5
U504,42,Female,Professional,Android,4.1,2.0,4,6.9,1,56,2,5.7
U505,55,Male,Professional,iOS,3.7,1.5,4,6.0,1,54,2,6.0
U506,44,Female,Student,Android,10.0,5.9,1,5.5,3,138,4,12.0
U507,56,Male,Student,iOS,4.8,2.5,2,5.1,1,40,1,5.5
U508,28,Female,Freelancer,iOS,5.5,4.4,3,6.6,1,64,4,7.5
U509,44,Female,Freelancer,Android,5.2,2.3,3,5.8,1,62,2,7.1
U510,34,Female,Professional,iOS,2.1,1.5,3,6.4,1,17,1,4.4
U511,34,Male,Professional,iOS,6.1,5.0,2,5.6,1,73,4,6.2
U512,40,Male,Freelancer,iOS,7.6,4.0,3,6.7,1,64,0,10.3
U513,56,Male,Professional,iOS,3.9,1.6,2,6.1,1,57,1,4.0
U514,20,Male,Professional,Android,4.9,2.2,3,5.8,1,63,4,7.8
U515,56,Male,Student,Android,6.3,4.5,2,7.1,1,72,4,9.2
U516,48,Male,Professional,Android,2.6,1.7,5,7.2,1,23,1,2.9
U517,44,Female,Freelancer,Android,5.4,4.6,3,5.7,1,55,2,6.8
U518,50,Female,Freelancer,iOS,3.3,2.7,3,6.8,1,41,0,4.0
U519,45,Male,Student,iOS,5.6,4.8,4,6.6,1,73,0,6.7
U520,22,Female,Professional,Android,5.5,3.6,3,7.3,1,76,4,6.6
U521,52,Female,Professional,iOS,5.1,4.0,3,6.0,1,58,4,5.2
U522,40,Male,Professional,Android,5.9,3.4,3,5.6,1,79,4,8.3
U523,50,Female,Student,Android,6.2,4.0,1,5.5,1,74,0,7.7
U524,39,Male,Freelancer,Android,8.4,4.2,3,7.4,1,84,1,11.3
U525,39,Female,Student,iOS,8.3,6.5,3,7.7,1,117,1,8.4
U526,51,Female,Professional,iOS,5.2,4.1,2,6.1,1,55,2,7.4
U527,46,Male,Freelancer,iOS,4.5,2.9,3,7.2,1,60,0,5.1
U528,48,Female,Professional,iOS,2.1,1.6,1,6.4,1,27,1,2.5
U529,39,Female,Student,Android,6.7,5.4,2,6.0,2,97,4,7.5
U530,44,Female,Professional,Android,3.2,2.7,3,6.1,1,40,1,3.4
U531,49,Female,Student,iOS,4.2,3.7,3,6.8,1,38,2,6.8
U532,57,Male,Freelancer,iOS,8.8,7.9,1,6.6,1,75,3,11.6
U533,44,Male,Freelancer,iOS,8.6,7.0,1,7.0,1,114,2,11.5
U534,21,Female,Freelancer,iOS,7.5,3.2,4,7.8,1,77,4,9.5
U535,30,Female,Professional,Android,2.6,1.3,3,6.5,1,28,3,4.1
U536,30,Female,Freelancer,Android,6.0,3.4,3,6.4,2,61,1,8.1
U537,20,Male,Professional,iOS,2.2,1.7,2,5.8,1,26,2,3.4
U538,57,Female,Freelancer,iOS,8.1,4.4,4,7.9,1,103,2,9.8
U539,44,Female,Freelancer,Android,6.7,5.2,1,6.4,1,93,4,8.5
U540,52,Male,Professional,iOS,4.0,2.7,1,5.0,1,42,4,6.4
U541,43,Female,Student,iOS,5.5,4.4,4,7.6,1,78,3,7.7
U542,58,Female,Freelancer,iOS,7.3,6.1,3,7.9,1,65,2,7.9
U543,31,Male,Freelancer,iOS,4.4,1.8,3,7.7,1,52,1,5.1
U544,29,Female,Freelancer,iOS,3.9,3.1,2,6.0,1,32,3,4.5
U545,55,Female,Professional,Android,5.7,4.9,3,6.6,1,80,3,5.8
U546,49,Male,Freelancer,Android,8.1,6.3,2,7.7,1,107,0,10.5
U547,23,Female,Freelancer,iOS,7.5,6.7,1,5.9,1,61,2,10.1
U548,28,Male,Student,Android,5.1,4.3,2,7.1,1,67,2,6.7
U549,53,Female,Freelancer,Android,4.9,3.6,3,6.9,1,43,1,7.3
U550,18,Male,Student,Android,7.3,6.5,1,5.3,1,109,0,9.9
U551,27,Male,Freelancer,Android,8.2,7.4,1,7.7,1,111,0,10.5
U552,49,Female,Professional,iOS,6.3,4.4,3,6.6,1,81,4,9.3
U553,54,Male,Professional,iOS,4.5,2.1,4,7.2,1,47,4,6.2
U554,42,Male,Student,iOS,6.4,5.1,2,7.0,2,81,4,6.6
U555,26,Male,Student,Android,9.5,6.9,1,5.0,2,108,4,9.7
U556,26,Male,Freelancer,Android,6.5,4.6,2,5.3,1,77,3,7.0
U557,42,Male,Student,iOS,4.3,3.1,2,6.4,1,58,0,6.7
U558,53,Female,Professional,Android,6.4,2.7,2,5.0,1,66,2,7.7
U559,28,Male,Freelancer,Android,5.3,2.7,2,7.2,1,50,1,6.1
U560,51,Female,Student,iOS,5.9,4.2,2,5.2,1,65,1,8.6
U561,30,Male,Student,iOS,8.6,7.7,1,6.8,1,117,0,10.4
U562,36,Male,Freelancer,iOS,8.5,6.2,1,5.2,3,109,2,11.0
U563,24,Female,Professional,Android,2.7,2.1,3,6.0,1,33,0,3.8
U564,50,Female,Freelancer,iOS,3.1,2.0,3,6.9,1,44,0,5.8
U565,48,Male,Professional,iOS,3.0,2.3,3,5.7,1,32,4,5.5
U566,31,Male,Freelancer,iOS,3.2,1.6,3,6.7,1,46,4,3.3
U567,57,Male,Student,iOS,6.3,2.8,4,7.8,1,53,0,8.4
U568,19,Female,Freelancer,Android,7.5,5.7,1,5.2,1,80,2,7.9
U569,31,Male,Freelancer,Android,8.8,4.3,1,5.6,1,82,0,10.5
U570,20,Male,Freelancer,iOS,4.4,2.0,3,5.9,1,48,4,5.7
U571,22,Male,Student,iOS,5.3,4.2,1,5.5,1,43,1,6.5
U572,43,Male,Student,Android,9.4,7.7,1,5.2,3,127,2,10.4
U573,20,Female,Professional,iOS,3.6,3.1,3,6.7,1,49,0,5.4
U574,55,Male,Student,iOS,6.7,3.0,4,5.8,1,69,3,9.7
U575,38,Male,Freelancer,Android,3.6,2.4,3,7.8,1,51,4,3.8
U576,19,Male,Professional,iOS,5.5,4.8,2,6.6,1,64,3,6.0
U577,42,Female,Professional,Android,6.0,3.3,2,5.4,3,76,3,8.3
U578,57,Male,Freelancer,Android,6.7,3.8,3,8.0,1,91,0,8.8
U579,38,Male,Freelancer,Android,7.4,4.9,2,7.2,1,71,0,9.1
U580,20,Male,Freelancer,Android,5.7,2.5,3,6.4,1,71,3,8.5
U581,26,Male,Professional,iOS,5.1,2.8,4,6.7,1,57,3,7.8
U582,21,Female,Professional,Android,3.3,2.1,3,5.1,1,30,2,4.9
U583,46,Male,Freelancer,iOS,8.5,6.5,2,8.0,2,91,1,10.0
U584,57,Female,Student,iOS,5.2,2.8,4,6.4,1,67,0,5.6
U585,45,Male,Professional,Android,2.7,1.4,3,6.6,1,36,1,4.8
U586,39,Female,Student,iOS,6.2,5.5,3,7.9,1,88,3,6.3
U587,47,Female,Student,iOS,5.2,4.5,3,7.1,1,52,1,5.9
U588,24,Male,Student,Android,5.9,4.5,3,5.7,1,56,4,6.5
U589,39,Male,Freelancer,Android,5.8,2.5,3,6.4,1,81,0,7.8
U590,40,Female,Professional,Android,5.2,3.4,2,6.2,2,66,4,6.0
U591,47,Female,Professional,Android,2.3,1.8,4,7.5,1,22,3,3.2
U592,52,Male,Freelancer,Android,3.7,3.1,2,6.1,1,41,2,3.9
U593,38,Female,Professional,Android,4.1,3.4,3,6.1,1,40,0,6.7
U594,26,Female,Student,iOS,4.6,2.2,3,6.9,1,40,0,6.0
U595,39,Male,Freelancer,iOS,3.6,1.9,2,5.1,1,32,2,5.9
U596,28,Female,Professional,iOS,4.0,2.1,2,5.1,1,44,4,6.7
U597,58,Male,Freelancer,iOS,8.2,5.6,2,6.1,1,88,2,8.8
U598,42,Female,Student,Android,4.2,3.5,4,6.9,1,60,4,4.5
U599,47,Female,Freelancer,iOS,4.2,3.2,2,5.3,1,53,3,7.1
U600,26,Male,Student,Android,5.5,4.9,2,7.4,1,67,0,6.5
U601,23,Male,Student,iOS,8.6,3.9,3,7.3,1,128,3,8.6
U602,42,Female,Student,Android,4.1,3.1,3,5.4,1,58,2,5.6
U603,46,Female,Professional,iOS,3.2,1.9,3,5.7,1,32,0,3.3
U604,52,Female,Professional,Android,2.9,1.3,4,5.9,1,23,1,5.6
U605,20,Female,Professional,Android,5.9,4.5,3,7.2,1,87,1,6.8
U606,29,Male,Professional,iOS,3.1,2.4,5,7.5,1,44,1,3.4
U607,48,Male,Professional,Android,2.6,1.8,3,6.2,1,36,0,3.2
U608,58,Female,Freelancer,Android,8.4,7.3,1,6.7,3,84,4,10.3
U609,31,Male,Professional,Android,3.2,1.7,4,7.3,1,37,2,4.7
U610,57,Female,Freelancer,iOS,8.2,4.1,2,6.1,2,104,4,9.1
U611,25,Female,Professional,Android,2.2,1.5,5,7.4,1,18,2,3.2
U612,58,Male,Freelancer,iOS,4.6,2.8,4,5.8,1,68,4,4.9
U613,55,Male,Freelancer,iOS,5.4,3.4,4,8.0,1,62,2,8.3
U614,32,Female,Freelancer,iOS,3.4,1.4,4,7.3,1,47,0,5.0
U615,45,Female,Professional,Android,6.1,4.2,1,5.9,2,73,4,6.6
U616,46,Female,Freelancer,iOS,5.3,2.2,2,6.0,1,71,1,6.6
U617,23,Male,Professional,iOS,5.3,4.7,2,6.4,1,70,0,5.8
U618,19,Male,Professional,iOS,5.0,4.3,3,6.1,1,65,0,7.3
U619,52,Female,Professional,Android,2.6,1.5,3,5.5,1,36,2,2.9
U620,59,Male,Professional,iOS,6.1,4.8,3,6.9,1,89,0,7.5
U621,56,Female,Freelancer,Android,3.1,1.5,4,6.9,1,26,0,5.0
U622,54,Female,Freelancer,Android,4.8,2.2,4,6.7,1,70,2,6.4
U623,33,Female,Freelancer,Android,3.4,2.7,2,7.8,1,29,2,5.2
U624,36,Male,Student,Android,4.1,2.2,3,5.1,1,56,4,4.7
U625,47,Male,Student,iOS,7.2,4.7,3,7.6,1,94,3,7.7
U626,55,Female,Student,iOS,8.6,6.9,1,7.0,2,106,3,9.8
U627,25,Male,Freelancer,Android,4.6,4.1,4,7.6,1,39,0,5.9
U628,52,Male,Student,Android,5.9,5.3,2,7.7,1,83,3,8.5
U629,58,Female,Student,iOS,7.5,6.1,2,6.0,1,62,0,10.1
U630,22,Male,Freelancer,Android,8.3,6.4,1,5.7,2,122,3,11.0
U631,18,Female,Student,iOS,5.3,2.6,1,6.1,1,49,0,8.2
U632,58,Female,Student,Android,6.9,5.6,2,6.1,1,61,2,6.9
U633,32,Female,Freelancer,iOS,4.6,4.0,3,5.8,1,48,2,5.0
U634,37,Female,Student,iOS,8.5,7.1,3,7.8,1,110,1,8.8
U635,34,Female,Professional,iOS,6.8,3.5,4,6.7,1,90,4,7.9
U636,43,Female,Freelancer,iOS,5.7,3.5,2,5.9,1,56,4,8.0
U637,31,Male,Student,iOS,8.1,6.9,1,5.4,2,115,3,9.4
U638,57,Female,Student,Android,6.0,4.7,2,5.7,1,63,4,8.2
U639,28,Female,Freelancer,iOS,5.4,2.7,4,7.9,1,72,3,5.6
U640,58,Male,Student,iOS,8.7,6.6,1,6.2,1,112,2,10.7
U641,50,Male,Professional,iOS,6.8,5.7,4,6.8,1,78,2,9.3
U642,50,Male,Freelancer,iOS,5.1,4.6,3,7.6,1,74,4,7.5
U643,54,Female,Student,iOS,9.8,8.6,1,7.0,3,99,3,11.8
U644,32,Female,Freelancer,Android,4.4,3.5,4,7.9,1,63,4,6.1
U645,35,Female,Professional,Android,2.8,2.1,3,5.9,1,25,2,4.8
U646,34,Male,Freelancer,iOS,3.7,3.1,3,6.6,1,35,3,5.1
U647,52,Female,Professional,Android,2.7,2.4,4,7.4,1,22,3,5.5
U648,51,Male,Professional,Android,6.7,4.5,2,6.8,1,98,3,7.6
U649,57,Female,Professional,iOS,2.3,1.4,3,5.2,1,26,3,4.8
U650,34,Female,Professional,iOS,4.5,3.2,4,7.2,1,38,4,7.5
U651,25,Female,Professional,Android,4.9,3.3,4,7.2,1,49,2,7.3
U652,51,Female,Professional,iOS,4.5,2.0,4,6.7,1,38,0,7.5
U653,39,Female,Freelancer,Android,6.2,5.1,1,5.2,1,74,2,8.2
U654,19,Female,Student,iOS,7.5,6.4,1,6.0,1,107,3,8.9
U655,29,Male,Professional,Android,2.5,1.4,3,5.8,1,26,0,2.5
U656,29,Female,Freelancer,Android,5.3,3.2,3,7.2,1,72,0,6.4
U657,49,Male,Freelancer,iOS,5.4,2.5,2,6.2,1,74,3,5.9
U658,36,Male,Student,iOS,4.4,1.8,4,5.8,1,52,3,5.1
U659,33,Female,Student,Android,5.8,4.1,1,5.2,2,74,3,8.4
U660,41,Female,Freelancer,iOS,8.6,5.7,2,6.0,1,125,2,9.7
U661,28,Male,Student,iOS,5.1,2.3,3,5.1,1,50,0,6.6
U662,32,Female,Freelancer,iOS,6.9,3.1,2,7.1,1,88,3,7.7
U663,59,Female,Professional,Android,5.7,3.6,1,6.4,1,59,3,7.7
U664,34,Female,Student,Android,7.6,4.1,3,7.8,1,110,1,7.6
U665,37,Female,Freelancer,iOS,8.5,4.8,1,5.9,3,104,4,10.3
U666,39,Male,Freelancer,iOS,8.9,3.8,1,5.2,3,74,1,10.1
U667,29,Female,Professional,iOS,5.0,2.4,1,6.0,1,73,1,7.5
U668,34,Male,Professional,iOS,6.0,3.7,1,5.2,1,55,1,6.6
U669,19,Male,Professional,Android,6.6,3.0,3,7.3,1,73,4,7.1
U670,41,Female,Student,Android,9.1,6.5,2,7.7,2,77,4,12.0
U671,36,Female,Freelancer,iOS,3.6,1.7,3,5.2,1,49,1,6.1
U672,53,Female,Student,iOS,6.9,5.3,1,6.5,1,96,1,8.6
U673,24,Female,Professional,Android,2.9,2.0,3,5.8,1,34,0,4.6
U674,44,Male,Freelancer,Android,5.2,3.8,2,5.7,1,55,3,7.9
U675,33,Male,Student,Android,7.8,3.8,5,6.7,1,99,2,10.5
U676,19,Male,Student,iOS,5.3,4.0,2,7.9,1,54,4,7.7
U677,47,Female,Student,Android,4.7,3.5,2,5.0,1,39,2,4.9
U678,19,Female,Professional,iOS,3.8,3.2,2,7.5,1,34,1,4.1
U679,53,Female,Professional,Android,5.3,4.5,1,5.4,1,59,4,6.5
U680,28,Male,Freelancer,iOS,8.3,6.6,1,7.2,1,102,1,9.0
U681,36,Female,Professional,iOS,4.9,3.1,2,5.3,1,45,1,7.2
U682,36,Female,Freelancer,iOS,5.8,4.7,2,8.0,1,69,1,8.6
U683,23,Male,Professional,iOS,4.0,2.1,4,6.8,1,53,2,5.8
U684,58,Male,Student,Android,8.1,6.1,2,5.4,1,66,2,9.3
U685,48,Male,Student,iOS,4.7,3.6,2,5.9,1,49,1,7.1
U686,52,Male,Professional,iOS,4.6,2.9,3,6.8,1,53,2,5.8
U687,42,Male,Freelancer,Android,5.1,3.1,3,6.3,1,72,1,6.0
U688,21,Female,Freelancer,iOS,6.7,4.4,2,5.8,1,78,0,8.7
U689,44,Male,Student,Android,4.5,3.3,2,5.3,1,53,1,4.8
U690,20,Male,Professional,Android,6.1,2.8,2,5.8,1,71,1,7.3
U691,49,Male,Professional,iOS,6.2,3.0,3,6.2,1,52,0,9.1
U692,45,Male,Student,Android,5.9,5.0,3,6.1,1,87,4,6.5
